timestamp,open,high,low,close,volume,age,quality
2026-09-26 01:58:00+00:00,0.703845,0.704015,0.703805,0.703925,0,15001502,STALE
2026-09-26 01:59:00+00:00,0.703935,0.704085,0.703865,0.703955,0,14941502,STALE
2026-09-26 02:00:00+00:00,0.703905,0.703965,0.703665,0.703685,0,14881502,STALE
2026-09-26 02:01:00+00:00,0.703695,0.703735,0.703525,0.703575,0,14821502,STALE
2026-09-26 02:02:00+00:00,0.703585,0.703795,0.703585,0.703715,0,14761502,STALE
2026-09-26 02:03:00+00:00,0.703725,0.703795,0.703605,0.703785,0,14701502,STALE
2026-09-26 02:04:00+00:00,0.703775,0.703815,0.703585,0.703595,0,14641502,STALE
2026-09-26 02:05:00+00:00,0.703605,0.703605,0.703445,0.703515,0,14581502,STALE
2026-09-26 02:06:00+00:00,0.703575,0.703775,0.703435,0.703685,0,14521502,STALE
2026-09-26 02:07:00+00:00,0.703675,0.703975,0.703575,0.703935,0,14461502,STALE
2026-09-26 02:08:00+00:00,0.703955,0.704025,0.703835,0.703975,0,14401502,STALE
2026-09-26 02:09:00+00:00,0.703955,0.704155,0.703915,0.703915,0,14341502,STALE
2026-09-26 02:10:00+00:00,0.703915,0.704335,0.703885,0.704325,0,14281502,STALE
2026-09-26 02:11:00+00:00,0.704335,0.704385,0.704155,0.704265,0,14221502,STALE
2026-09-26 02:12:00+00:00,0.704275,0.704495,0.704245,0.704415,0,14161502,STALE
2026-09-26 02:13:00+00:00,0.704405,0.704745,0.704405,0.704645,0,14101502,STALE
2026-09-26 02:14:00+00:00,0.704635,0.704775,0.704585,0.704595,0,14041502,STALE
2026-09-26 02:15:00+00:00,0.704605,0.704765,0.704555,0.704585,0,13981502,STALE
2026-09-26 02:16:00+00:00,0.704575,0.704715,0.704545,0.704585,0,13921502,STALE
2026-09-26 02:17:00+00:00,0.704575,0.704665,0.704475,0.704535,0,13861502,STALE
2026-09-26 02:18:00+00:00,0.704525,0.704765,0.704495,0.704695,0,13801502,STALE
2026-09-26 02:19:00+00:00,0.704685,0.704735,0.704545,0.704705,0,13741502,STALE
2026-09-26 02:20:00+00:00,0.704695,0.705075,0.704695,0.705055,0,13681502,STALE
2026-09-26 02:21:00+00:00,0.705045,0.705055,0.704895,0.705015,0,13621502,STALE
2026-09-26 02:22:00+00:00,0.705005,0.705065,0.704685,0.704795,0,13561502,STALE
2026-09-26 02:23:00+00:00,0.704815,0.705035,0.704775,0.704915,0,13501502,STALE
2026-09-26 02:24:00+00:00,0.704955,0.705255,0.704905,0.705175,0,13441502,STALE
2026-09-26 02:25:00+00:00,0.705185,0.705345,0.705135,0.705345,0,13381502,STALE
2026-09-26 02:26:00+00:00,0.705335,0.705365,0.705115,0.705205,0,13321502,STALE
2026-09-26 02:27:00+00:00,0.705195,0.705445,0.705175,0.705245,0,13261502,STALE
2026-09-26 02:28:00+00:00,0.705235,0.705255,0.705075,0.705115,0,13201502,STALE
2026-09-26 02:29:00+00:00,0.705125,0.705125,0.704955,0.705025,0,13141502,STALE
