timestamp,open,high,low,close,volume,age,quality
2026-09-04 10:55:00+00:00,156.3065,156.3255,156.3005,156.324,222,15001519,STALE
2026-09-04 10:56:00+00:00,156.3235,156.3315,156.319,156.33,188,14941519,STALE
2026-09-04 10:57:00+00:00,156.3295,156.331,156.3095,156.3105,180,14881519,STALE
2026-09-04 10:58:00+00:00,156.3105,156.312,156.3065,156.3085,121,14821519,STALE
2026-09-04 10:59:00+00:00,156.309,156.334,156.303,156.328,243,14761519,STALE
2026-09-04 11:00:00+00:00,156.3275,156.333,156.3185,156.3235,245,14701519,STALE
2026-09-04 11:01:00+00:00,156.323,156.3265,156.304,156.3135,308,14641519,STALE
2026-09-04 11:02:00+00:00,156.313,156.339,156.304,156.3385,372,14581519,STALE
2026-09-04 11:03:00+00:00,156.338,156.341,156.326,156.333,224,14521519,STALE
2026-09-04 11:04:00+00:00,156.333,156.3345,156.299,156.301,253,14461519,STALE
2026-09-04 11:05:00+00:00,156.3005,156.3335,156.2975,156.3295,428,14401519,STALE
2026-09-04 11:06:00+00:00,156.329,156.3545,156.329,156.354,368,14341519,STALE
2026-09-04 11:07:00+00:00,156.3545,156.3705,156.351,156.356,331,14281519,STALE
2026-09-04 11:08:00+00:00,156.3565,156.3575,156.341,156.341,306,14221519,STALE
2026-09-04 11:09:00+00:00,156.3415,156.3495,156.3395,156.342,182,14161519,STALE
2026-09-04 11:10:00+00:00,156.3415,156.3445,156.32,156.3215,224,14101519,STALE
2026-09-04 11:11:00+00:00,156.322,156.354,156.3195,156.3445,293,14041519,STALE
2026-09-04 11:12:00+00:00,156.344,156.3445,156.2675,156.281,525,13981519,STALE
2026-09-04 11:13:00+00:00,156.2815,156.288,156.268,156.273,384,13921519,STALE
2026-09-04 11:14:00+00:00,156.2735,156.285,156.262,156.2845,402,13861519,STALE
2026-09-04 11:15:00+00:00,156.284,156.3145,156.2825,156.314,258,13801519,STALE
2026-09-04 11:16:00+00:00,156.313,156.327,156.3055,156.315,326,13741519,STALE
2026-09-04 11:17:00+00:00,156.315,156.326,156.308,156.3095,336,13681519,STALE
2026-09-04 11:18:00+00:00,156.309,156.3225,156.3045,156.316,449,13621519,STALE
2026-09-04 11:19:00+00:00,156.3165,156.3165,156.3005,156.306,259,13561519,STALE
2026-09-04 11:20:00+00:00,156.3055,156.306,156.2835,156.287,375,13501519,STALE
2026-09-04 11:21:00+00:00,156.2875,156.2955,156.2765,156.2925,229,13441519,STALE
2026-09-04 11:22:00+00:00,156.292,156.2985,156.27,156.271,315,13381519,STALE
2026-09-04 11:23:00+00:00,156.2715,156.2815,156.261,156.279,254,13321519,STALE
2026-09-04 11:24:00+00:00,156.2795,156.282,156.2685,156.282,160,13261519,STALE
2026-09-04 11:25:00+00:00,156.2825,156.306,156.2795,156.2945,377,13201519,STALE
2026-09-04 11:26:00+00:00,156.295,156.302,156.29,156.2925,295,13141519,STALE
2026-09-04 11:27:00+00:00,156.2925,156.294,156.2745,156.2755,230,13081519,STALE
2026-09-04 11:28:00+00:00,156.276,156.2875,156.2745,156.2805,204,13021519,STALE
2026-09-04 11:29:00+00:00,156.28,156.3,156.276,156.294,225,12961519,STALE
2026-09-04 11:30:00+00:00,156.2945,156.297,156.2895,156.293,193,12901519,STALE
2026-09-04 11:31:00+00:00,156.2925,156.297,156.287,156.293,270,12841519,STALE
2026-09-04 11:32:00+00:00,156.293,156.3015,156.288,156.289,150,12781519,STALE
2026-09-04 11:33:00+00:00,156.289,156.2975,156.2885,156.29,219,12721519,STALE
2026-09-04 11:34:00+00:00,156.2895,156.2905,156.2735,156.2785,218,12661519,STALE
2026-09-04 11:35:00+00:00,156.278,156.2865,156.2745,156.279,250,12601519,STALE
2026-09-04 11:36:00+00:00,156.2795,156.3005,156.2785,156.295,243,12541519,STALE
2026-09-04 11:37:00+00:00,156.2945,156.3045,156.2875,156.296,229,12481519,STALE
2026-09-04 11:38:00+00:00,156.2955,156.2995,156.285,156.293,188,12421519,STALE
2026-09-04 11:39:00+00:00,156.2925,156.312,156.2905,156.299,210,12361519,STALE
2026-09-04 11:40:00+00:00,156.299,156.2995,156.283,156.288,158,12301519,STALE
2026-09-04 11:41:00+00:00,156.2885,156.304,156.282,156.298,193,12241519,STALE
2026-09-04 11:42:00+00:00,156.2985,156.313,156.2935,156.311,180,12181519,STALE
2026-09-04 11:43:00+00:00,156.3115,156.312,156.286,156.29,144,12121519,STALE
2026-09-04 11:44:00+00:00,156.289,156.2915,156.251,156.2515,273,12061519,STALE
2026-09-04 11:45:00+00:00,156.252,156.2525,156.2015,156.2015,450,12001519,STALE
2026-09-04 11:46:00+00:00,156.201,156.2305,156.2005,156.2235,453,11941519,STALE
2026-09-04 11:47:00+00:00,156.224,156.234,156.213,156.213,307,11881519,STALE
2026-09-04 11:48:00+00:00,156.2135,156.2155,156.1785,156.183,335,11821519,STALE
2026-09-04 11:49:00+00:00,156.183,156.204,156.1815,156.194,203,11761519,STALE
2026-09-04 11:50:00+00:00,156.194,156.2155,156.188,156.191,269,11701519,STALE
2026-09-04 11:51:00+00:00,156.1905,156.198,156.177,156.178,384,11641519,STALE
