timestamp,open,high,low,close,volume,age,quality
2026-09-24 10:22:00+00:00,1.321795,1.32185,1.32165,1.32168,374,15032313,STALE
2026-09-24 10:23:00+00:00,1.321685,1.321785,1.321495,1.32167,452,14972313,STALE
2026-09-24 10:24:00+00:00,1.32166,1.32185,1.32148,1.321535,475,14912313,STALE
2026-09-24 10:25:00+00:00,1.32154,1.321685,1.32145,1.321655,400,14852313,STALE
2026-09-24 10:26:00+00:00,1.32165,1.322085,1.32165,1.32199,338,14792313,STALE
2026-09-24 10:27:00+00:00,1.321985,1.321985,1.32178,1.32183,337,14732313,STALE
2026-09-24 10:28:00+00:00,1.321835,1.32207,1.32171,1.32198,422,14672313,STALE
2026-09-24 10:29:00+00:00,1.321965,1.321965,1.321645,1.32169,408,14612313,STALE
2026-09-24 10:30:00+00:00,1.321685,1.3219,1.32167,1.321785,542,14552313,STALE
2026-09-24 10:31:00+00:00,1.32178,1.32193,1.32167,1.321805,419,14492313,STALE
2026-09-24 10:32:00+00:00,1.32181,1.321925,1.32181,1.3219,237,14432313,STALE
2026-09-24 10:33:00+00:00,1.32191,1.32208,1.3219,1.32207,222,14372313,STALE
2026-09-24 10:34:00+00:00,1.322075,1.32217,1.32207,1.322165,165,14312313,STALE
2026-09-24 10:35:00+00:00,1.32216,1.32231,1.32216,1.322305,287,14252313,STALE
2026-09-24 10:36:00+00:00,1.3223,1.322465,1.322275,1.32245,411,14192313,STALE
2026-09-24 10:37:00+00:00,1.322445,1.32273,1.32242,1.322705,474,14132313,STALE
2026-09-24 10:38:00+00:00,1.32271,1.32291,1.32269,1.322785,388,14072313,STALE
2026-09-24 10:39:00+00:00,1.32279,1.322855,1.32247,1.32247,573,14012313,STALE
2026-09-24 10:40:00+00:00,1.322465,1.32248,1.32234,1.32248,337,13952313,STALE
2026-09-24 10:41:00+00:00,1.32248,1.32267,1.32246,1.322585,348,13892313,STALE
2026-09-24 10:42:00+00:00,1.322585,1.322685,1.322465,1.32259,391,13832313,STALE
2026-09-24 10:43:00+00:00,1.3226,1.3226,1.32226,1.322285,508,13772313,STALE
2026-09-24 10:44:00+00:00,1.32228,1.322395,1.32227,1.32234,395,13712313,STALE
2026-09-24 10:45:00+00:00,1.322335,1.322335,1.322165,1.322235,229,13652313,STALE
2026-09-24 10:46:00+00:00,1.322235,1.322395,1.322165,1.32239,264,13592313,STALE
